case_idx,query_field,query,target_path,target_in_index,category,hit_top5,rank,result_paths,result_paths_list,problem_type,problem_priority,rank_sort,reason_bucket,target_top_dir,target_parent,top1_path,any_same_parent,any_same_top_dir
149,simple_task_zh,我想了解如何在测试脚本中生成各种类型的激励信号。,CAPLFunctions/Test/CAPLfunctionsTSLStimulusOverview.md,True,查询模块总览与导航,False,,"['CANoeCANalyzer/Test/TestStimulationExamination.md', 'CAPLFunctions/ObjectOrientedProg/CAPLfunctionsOOPTestStimulus.md', 'CANoeCANalyzer/FunctionBlocks/IG/IGCANConfigSignalGenerator.md', 'CANoeCANalyzer/Windows/SignalGenerator/SignalGeneratorTypeRandom.md', 'CANoeCANalyzer/Test/TestServiceLibrary/TSLIntroduction.md']","['CANoeCANalyzer/Test/TestStimulationExamination.md', 'CAPLFunctions/ObjectOrientedProg/CAPLfunctionsOOPTestStimulus.md', 'CANoeCANalyzer/FunctionBlocks/IG/IGCANConfigSignalGenerator.md', 'CANoeCANalyzer/Windows/SignalGenerator/SignalGeneratorTypeRandom.md', 'CANoeCANalyzer/Test/TestServiceLibrary/TSLIntroduction.md']",miss,0,99.0,same_top_module_candidates,CAPLFunctions,CAPLFunctions/Test,CANoeCANalyzer/Test/TestStimulationExamination.md,False,True
151,complex_task_zh,我在进行长时间的稳定性测试，需要监控某些检查项的触发频率。我想了解系统如何收集统计数据，比如两次事件之间的最小、最大或平均时间间隔，以及如何将这些状态信息输出到日志文件或控制台窗口中。,CAPLFunctions/Test/CAPLfunctionsTSLStatusReportFunctions.md,True,查询核心概念与技术细节,False,,"['CAPLFunctions/CANopen/NodeLayerTFS/Functions/CAPLfunctionCoTfsMonitorGetStatistics.md', 'CANoeCANalyzer/Test/TestServiceLibrary/TSLAnalyzingMeasurementResults.md', 'CANoeCANalyzer/FunctionBlocks/Statistics/dlg_statistic.md', 'CANoeCANalyzer/FunctionBlocks/Statistics/HELP_STATCONF_2.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkQueryStatEventFreePeriodAvg.md']","['CAPLFunctions/CANopen/NodeLayerTFS/Functions/CAPLfunctionCoTfsMonitorGetStatistics.md', 'CANoeCANalyzer/Test/TestServiceLibrary/TSLAnalyzingMeasurementResults.md', 'CANoeCANalyzer/FunctionBlocks/Statistics/dlg_statistic.md', 'CANoeCANalyzer/FunctionBlocks/Statistics/HELP_STATCONF_2.md', 'CAPLFunctions/Test/Functions/CAPLfunctionChkQueryStatEventFreePeriodAvg.md']",miss,0,99.0,same_top_module_candidates,CAPLFunctions,CAPLFunctions/Test,CAPLFunctions/CANopen/NodeLayerTFS/Functions/CAPLfunctionCoTfsMonitorGetStatistics.md,False,True
161,simple_task_zh,我想了解该软件中各种测试组件（如测试模块和测试单元）的基本概念和架构。,CANoeCANalyzer/Test/TestConcept.md,True,查询核心概念与技术细节,False,,"['CANoeCANalyzer/Test/TestModules/XML/StructuringElements/SETestModule.md', 'COMInterface/Objects/COMObjectTestModules.md', 'COMInterface/Objects/COMObjectTestUnits.md', 'COMInterface/Properties/COMPropertyTestModules.md', 'COMInterface/Objects/COMObjectTestUnit.md']","['CANoeCANalyzer/Test/TestModules/XML/StructuringElements/SETestModule.md', 'COMInterface/Objects/COMObjectTestModules.md', 'COMInterface/Objects/COMObjectTestUnits.md', 'COMInterface/Properties/COMPropertyTestModules.md', 'COMInterface/Objects/COMObjectTestUnit.md']",miss,0,99.0,same_top_module_candidates,CANoeCANalyzer,CANoeCANalyzer/Test,CANoeCANalyzer/Test/TestModules/XML/StructuringElements/SETestModule.md,False,True
161,complex_task_zh,我需要开始编写自动化测试脚本，但对系统中‘测试模块’、‘测试配置’和‘测试执行’的关系不太清楚。我想查阅其测试架构的总体设计，了解CAPL、.NET和XML等不同形式的测试代码是如何组织并运行的。,CANoeCANalyzer/Test/TestConcept.md,True,查询核心概念与技术细节,False,,"['CANoeCANalyzer/Test/TestModularization.md', 'CANoeCANalyzer/Test/TestModules/XML/XMLTestModuleStructure.md', 'CANoeCANalyzer/Test/TestModules/CAPL/CAPLTestModuleStructure.md', 'CANoeCANalyzer/Test/TestModules/XML/StructuringElements/SECAPLTestCase.md', 'CANoeCANalyzer/Test/TestModules/XML/StructuringElements/StructuringElements.md']","['CANoeCANalyzer/Test/TestModularization.md', 'CANoeCANalyzer/Test/TestModules/XML/XMLTestModuleStructure.md', 'CANoeCANalyzer/Test/TestModules/CAPL/CAPLTestModuleStructure.md', 'CANoeCANalyzer/Test/TestModules/XML/StructuringElements/SECAPLTestCase.md', 'CANoeCANalyzer/Test/TestModules/XML/StructuringElements/StructuringElements.md']",miss,0,99.0,same_parent_candidates,CANoeCANalyzer,CANoeCANalyzer/Test,CANoeCANalyzer/Test/TestModularization.md,True,True
161,simple_task_en,I want to understand the basic concepts and architecture of various testing components (such as test modules and test units) in this software.,CANoeCANalyzer/Test/TestConcept.md,True,查询核心概念与技术细节,False,,"['CANoeCANalyzer/Test/TestModules/XML/StructuringElements/SETestModule.md', 'COMInterface/Objects/COMObjectTestModules.md', 'COMInterface/Objects/COMObjectTestUnits.md', 'COMInterface/Properties/COMPropertyTestModules.md', 'CANoeCANalyzer/Test/TestModularization.md']","['CANoeCANalyzer/Test/TestModules/XML/StructuringElements/SETestModule.md', 'COMInterface/Objects/COMObjectTestModules.md', 'COMInterface/Objects/COMObjectTestUnits.md', 'COMInterface/Properties/COMPropertyTestModules.md', 'CANoeCANalyzer/Test/TestModularization.md']",miss,0,99.0,same_parent_candidates,CANoeCANalyzer,CANoeCANalyzer/Test,CANoeCANalyzer/Test/TestModules/XML/StructuringElements/SETestModule.md,True,True
161,complex_task_en,"I need to start writing automated test scripts but am unclear about the relationships between 'test modules', 'test configurations', and 'test execution' in the system. I'd like to consult the overall design of its testing architecture to understand how different forms of test code like CAPL, .NET, and XML are organized and executed.",CANoeCANalyzer/Test/TestConcept.md,True,查询核心概念与技术细节,False,,"['CANoeCANalyzer/Test/TestModules/XML/XMLTestModuleStructure.md', 'CANoeCANalyzer/Test/TestModules/CAPL/CAPLTestModuleStructure.md', 'CANoeCANalyzer/Test/TestModularization.md', 'CANoeCANalyzer/Test/TestModules/XML/StructuringElements/SECAPLTestCase.md', 'CANoeCANalyzer/Test/TestFeatureSet/TFSIntroduction.md']","['CANoeCANalyzer/Test/TestModules/XML/XMLTestModuleStructure.md', 'CANoeCANalyzer/Test/TestModules/CAPL/CAPLTestModuleStructure.md', 'CANoeCANalyzer/Test/TestModularization.md', 'CANoeCANalyzer/Test/TestModules/XML/StructuringElements/SECAPLTestCase.md', 'CANoeCANalyzer/Test/TestFeatureSet/TFSIntroduction.md']",miss,0,99.0,same_parent_candidates,CANoeCANalyzer,CANoeCANalyzer/Test,CANoeCANalyzer/Test/TestModules/XML/XMLTestModuleStructure.md,True,True
162,simple_task_zh,我想查看该工具支持的所有以太网相关功能和协议的总览。,CANoeCANalyzer/Ethernet/Ethernet.md,True,查询模块总览与导航,False,,"['CANoeCANalyzer/Ethernet/Basics/FeatureMatrix.md', 'CANoeCANalyzer/Ethernet/EthernetFeatures.md', 'CAPLFunctions/IP/CAPLEthernetStartPage.md', 'CANoeCANalyzer/Ethernet/EthernetNetworkMonitor.md', 'CAPLFunctions/IP/Objects/CAPLfunctionEth.md']","['CANoeCANalyzer/Ethernet/Basics/FeatureMatrix.md', 'CANoeCANalyzer/Ethernet/EthernetFeatures.md', 'CAPLFunctions/IP/CAPLEthernetStartPage.md', 'CANoeCANalyzer/Ethernet/EthernetNetworkMonitor.md', 'CAPLFunctions/IP/Objects/CAPLfunctionEth.md']",miss,0,99.0,same_parent_candidates,CANoeCANalyzer,CANoeCANalyzer/Ethernet,CANoeCANalyzer/Ethernet/Basics/FeatureMatrix.md,True,True
162,complex_task_zh,"我正准备进行以太网项目的开发，需要了解该工具对以太网的支持程度。我想找一个导航页面，包含CAPL函数参考、支持的协议（如SOME/IP, DoIP, XCP）列表，以及如何配置网络访问和进行数据记录的入门指南。",CANoeCANalyzer/Ethernet/Ethernet.md,True,查询模块总览与导航,False,,"['CAPLFunctions/IP/CAPLEthernetStartPage.md', 'CAPLFunctions/IP/SOMEIPIL/CAPLfunctionsSomeIPILOverview.md', 'CANoeCANalyzer/Ethernet/Procedures/ProgrammingEthernetOverview.md', 'CANoeCANalyzer/Ethernet/EthernetFeatures.md', 'CAPLBrowser/CAPLBrowser.md']","['CAPLFunctions/IP/CAPLEthernetStartPage.md', 'CAPLFunctions/IP/SOMEIPIL/CAPLfunctionsSomeIPILOverview.md', 'CANoeCANalyzer/Ethernet/Procedures/ProgrammingEthernetOverview.md', 'CANoeCANalyzer/Ethernet/EthernetFeatures.md', 'CAPLBrowser/CAPLBrowser.md']",miss,0,99.0,same_parent_candidates,CANoeCANalyzer,CANoeCANalyzer/Ethernet,CAPLFunctions/IP/CAPLEthernetStartPage.md,True,True
162,simple_task_en,I want to view an overview of all Ethernet-related features and protocols supported by this tool.,CANoeCANalyzer/Ethernet/Ethernet.md,True,查询模块总览与导航,False,,"['CANoeCANalyzer/Ethernet/Procedures/StartOverview.md', 'CANoeCANalyzer/Ethernet/EthernetNetworkMonitor.md', 'CANoeCANalyzer/Ethernet/EthernetFeatures.md', 'CANoeCANalyzer/Ethernet/Basics/FeatureMatrix.md', 'CAPLFunctions/IP/Objects/CAPLfunctionEth.md']","['CANoeCANalyzer/Ethernet/Procedures/StartOverview.md', 'CANoeCANalyzer/Ethernet/EthernetNetworkMonitor.md', 'CANoeCANalyzer/Ethernet/EthernetFeatures.md', 'CANoeCANalyzer/Ethernet/Basics/FeatureMatrix.md', 'CAPLFunctions/IP/Objects/CAPLfunctionEth.md']",miss,0,99.0,same_parent_candidates,CANoeCANalyzer,CANoeCANalyzer/Ethernet,CANoeCANalyzer/Ethernet/Procedures/StartOverview.md,True,True
162,complex_task_en,"I'm preparing for an Ethernet project and need to understand the tool's level of support for Ethernet. I'm looking for a navigation page that includes CAPL function references, a list of supported protocols (such as SOME/IP, DoIP, XCP), and getting-started guides on configuring network access and data logging.",CANoeCANalyzer/Ethernet/Ethernet.md,True,查询模块总览与导航,False,,"['CAPLFunctions/IP/CAPLEthernetStartPage.md', 'CANoeCANalyzer/Ethernet/Procedures/ProgrammingEthernetOverview.md', 'CANoeCANalyzer/Ethernet/EthernetFeatures.md', 'SampConf/Ethernet/SampConfsEthernet.md', 'CANoeCANalyzer/Ethernet/Procedures/ProgrammingEthernetPacket.md']","['CAPLFunctions/IP/CAPLEthernetStartPage.md', 'CANoeCANalyzer/Ethernet/Procedures/ProgrammingEthernetOverview.md', 'CANoeCANalyzer/Ethernet/EthernetFeatures.md', 'SampConf/Ethernet/SampConfsEthernet.md', 'CANoeCANalyzer/Ethernet/Procedures/ProgrammingEthernetPacket.md']",miss,0,99.0,same_parent_candidates,CANoeCANalyzer,CANoeCANalyzer/Ethernet,CAPLFunctions/IP/CAPLEthernetStartPage.md,True,True
169,complex_task_zh,我需要对捕获的报文进行深入分析，包括数据过滤、日志记录和离线回放。我想找一个功能总览页面，快速定位到关于测量设置、数据库工作方式、导入数据流以及如何配置各种分析窗口的操作说明。,CANoeCANalyzer/Analysis/AnalysisFeatures.md,True,查询模块总览与导航,False,,"['CANoeCANalyzer/Windows/MeasurementSetup/MeasurementSetupWindow.md', 'CANoeCANalyzer/Windows/TraceTest/TestTraceExplorer.md', 'CANoeCANalyzer/Ribbon/RibbonAnalysis.md', 'CANoeCANalyzer/Windows/Trace/TraceExplorerShortcutMenu.md', 'CANoeCANalyzer/Windows/Trace/TraceWindowFeatures.md']","['CANoeCANalyzer/Windows/MeasurementSetup/MeasurementSetupWindow.md', 'CANoeCANalyzer/Windows/TraceTest/TestTraceExplorer.md', 'CANoeCANalyzer/Ribbon/RibbonAnalysis.md', 'CANoeCANalyzer/Windows/Trace/TraceExplorerShortcutMenu.md', 'CANoeCANalyzer/Windows/Trace/TraceWindowFeatures.md']",miss,0,99.0,same_top_module_candidates,CANoeCANalyzer,CANoeCANalyzer/Analysis,CANoeCANalyzer/Windows/MeasurementSetup/MeasurementSetupWindow.md,False,True
169,complex_task_en,"I need to perform in-depth analysis of captured messages, including data filtering, logging, and offline playback. I'm looking for a functional overview page to quickly locate operational instructions regarding measurement setup, database workflows, importing data streams, and configuring various analysis windows.",CANoeCANalyzer/Analysis/AnalysisFeatures.md,True,查询模块总览与导航,False,,"['CANoeCANalyzer/Windows/MeasurementSetup/OfflineModeWindow.md', 'SampConf/MOST/CANoe/MOSTSystemDemo/MOSTSystemDemoAnalysisCN.md', 'CANoeCANalyzer/Windows/MeasurementSetup/MeasurementSetupWindow.md', 'CANoeCANalyzer/Ribbon/RibbonAnalysis.md', 'CANoeCANalyzer/General/help_offline_0.md']","['CANoeCANalyzer/Windows/MeasurementSetup/OfflineModeWindow.md', 'SampConf/MOST/CANoe/MOSTSystemDemo/MOSTSystemDemoAnalysisCN.md', 'CANoeCANalyzer/Windows/MeasurementSetup/MeasurementSetupWindow.md', 'CANoeCANalyzer/Ribbon/RibbonAnalysis.md', 'CANoeCANalyzer/General/help_offline_0.md']",miss,0,99.0,same_top_module_candidates,CANoeCANalyzer,CANoeCANalyzer/Analysis,CANoeCANalyzer/Windows/MeasurementSetup/OfflineModeWindow.md,False,True
183,simple_task_en,I want to know how to manually update the internal state and system variables of the CarMaker interface.,CAPLFunctions/CarMaker/Functions/CAPLfunctionCarMakerPoll.md,True,查询具体的函数/方法,False,,"['CANoeCANalyzer/Interfaces/CarMaker/CarMaker.md', 'CAPLFunctions/CarMaker/CAPLfunctionsCarMakerOverview.md', 'SampConf/IOhil/CANoe/CarMakerInterface/CarMakerIFBasic.md', 'CAPLFunctions/CarMaker/Functions/CAPLfunctionCarMakerStartSim.md', 'CAPLFunctions/CarMaker/Functions/CAPLfunctionCarMakerStatus.md']","['CANoeCANalyzer/Interfaces/CarMaker/CarMaker.md', 'CAPLFunctions/CarMaker/CAPLfunctionsCarMakerOverview.md', 'SampConf/IOhil/CANoe/CarMakerInterface/CarMakerIFBasic.md', 'CAPLFunctions/CarMaker/Functions/CAPLfunctionCarMakerStartSim.md', 'CAPLFunctions/CarMaker/Functions/CAPLfunctionCarMakerStatus.md']",miss,0,99.0,same_parent_candidates,CAPLFunctions,CAPLFunctions/CarMaker/Functions,CANoeCANalyzer/Interfaces/CarMaker/CarMaker.md,True,True
184,simple_task_zh,我想通过脚本手动触发发送一个已经在交互层定义的SOME/IP事件。,CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthTriggerEvent.md,True,查询具体的函数/方法,False,,"['CANoeCANalyzer/Ethernet/ILSomeIP/ILSomeIP.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpTriggerEvent.md', 'SampConf/Ethernet/CANoe/SOMEIPBasicAutosar/SOMEIPBasicAutosarCN.md', 'CAPLFunctions/IP/SOMEIPIL/CAPLfunctionsSomeIPILOverview.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddEvent.md']","['CANoeCANalyzer/Ethernet/ILSomeIP/ILSomeIP.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpTriggerEvent.md', 'SampConf/Ethernet/CANoe/SOMEIPBasicAutosar/SOMEIPBasicAutosarCN.md', 'CAPLFunctions/IP/SOMEIPIL/CAPLfunctionsSomeIPILOverview.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddEvent.md']",miss,0,99.0,same_top_module_candidates,CAPLFunctions,CAPLFunctions/IP/AUTOSARethIL/Functions,CANoeCANalyzer/Ethernet/ILSomeIP/ILSomeIP.md,False,True
184,simple_task_en,I want to manually trigger the sending of a SOME/IP event that has already been defined in the interaction layer via script.,CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthTriggerEvent.md,True,查询具体的函数/方法,False,,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpTriggerEvent.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddEvent.md', 'CANoeCANalyzer/Ethernet/ILSomeIP/ILSomeIP.md', 'SampConf/Ethernet/CANoe/SOMEIPBasicAutosar/SOMEIPBasicAutosarCN.md', 'CAPLFunctions/IP/SOMEIPIL/CAPLfunctionsSomeIPILOverview.md']","['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpTriggerEvent.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddEvent.md', 'CANoeCANalyzer/Ethernet/ILSomeIP/ILSomeIP.md', 'SampConf/Ethernet/CANoe/SOMEIPBasicAutosar/SOMEIPBasicAutosarCN.md', 'CAPLFunctions/IP/SOMEIPIL/CAPLfunctionsSomeIPILOverview.md']",miss,0,99.0,same_top_module_candidates,CAPLFunctions,CAPLFunctions/IP/AUTOSARethIL/Functions,CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpTriggerEvent.md,False,True
185,complex_task_zh,我正在编写自动化测试脚本，需要同时等待多个信号满足特定条件。我想了解如何将一个通信对象的无符号整型字段的范围检查（如下限和上限）加入到当前正在构建的等待集合中，并配置它是在调用时立即评估还是等待下一次报文更新时再评估。,CAPLFunctions/Test/Functions/CAPLfunctionTestJoinImplValueInRangeUInt.md,True,查询具体的函数/方法,False,,"['CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForSignalInRange.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForImplValueInRangeUInt.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestJoinImplValueInRangeSInt.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForSignalOutsideRange.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForImplValueInRangeSInt.md']","['CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForSignalInRange.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForImplValueInRangeUInt.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestJoinImplValueInRangeSInt.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForSignalOutsideRange.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForImplValueInRangeSInt.md']",miss,0,99.0,same_parent_candidates,CAPLFunctions,CAPLFunctions/Test/Functions,CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForSignalInRange.md,True,True
189,simple_task_en,I want to query how to clear the contents of the output window while a script is running.,CAPLFunctions/Other/Functions/CAPLfunctionWriteClear.md,True,查询具体的函数/方法,False,,"['CANoeCANalyzer/Windows/Write/WriteWindowContextMenu.md', 'CAPLFunctions/Other/Functions/CAPLfunctionGraphicsWindowClear.md', 'CAPLFunctions/Other/Functions/CAPLfunctionTraceWindowClear.md', 'CANoeCANalyzer/Windows/Write/WriteWindow.md', 'COMInterface/Methods/COMMethodClear.md']","['CANoeCANalyzer/Windows/Write/WriteWindowContextMenu.md', 'CAPLFunctions/Other/Functions/CAPLfunctionGraphicsWindowClear.md', 'CAPLFunctions/Other/Functions/CAPLfunctionTraceWindowClear.md', 'CANoeCANalyzer/Windows/Write/WriteWindow.md', 'COMInterface/Methods/COMMethodClear.md']",miss,0,99.0,same_parent_candidates,CAPLFunctions,CAPLFunctions/Other/Functions,CANoeCANalyzer/Windows/Write/WriteWindowContextMenu.md,True,True
190,simple_task_zh,我想在测试模块中让脚本暂停执行一段指定的时间。,CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForTimeout.md,True,查询具体的函数/方法,False,,"['CANoeCANalyzer/VisualSequencer/VSCommands/VSCommandWait.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SimulationWait.md', 'CANoeCANalyzer/Windows/Graphics/GraphicsDiagramPause.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForMeasurementEnd.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForTimeoutSilent.md']","['CANoeCANalyzer/VisualSequencer/VSCommands/VSCommandWait.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SimulationWait.md', 'CANoeCANalyzer/Windows/Graphics/GraphicsDiagramPause.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForMeasurementEnd.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForTimeoutSilent.md']",miss,0,99.0,same_parent_candidates,CAPLFunctions,CAPLFunctions/Test/Functions,CANoeCANalyzer/VisualSequencer/VSCommands/VSCommandWait.md,True,True
190,simple_task_en,I want to pause script execution for a specified amount of time in a test module.,CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForTimeout.md,True,查询具体的函数/方法,False,,"['CANoeCANalyzer/VisualSequencer/VSCommands/VSCommandWait.md', 'CANoeCANalyzer/Windows/Graphics/GraphicsDiagramPause.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SimulationWait.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForMeasurementEnd.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForTimeoutSilent.md']","['CANoeCANalyzer/VisualSequencer/VSCommands/VSCommandWait.md', 'CANoeCANalyzer/Windows/Graphics/GraphicsDiagramPause.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_SimulationWait.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForMeasurementEnd.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForTimeoutSilent.md']",miss,0,99.0,same_parent_candidates,CAPLFunctions,CAPLFunctions/Test/Functions,CANoeCANalyzer/VisualSequencer/VSCommands/VSCommandWait.md,True,True
195,complex_task_zh,我正在开发涉及以太网服务的仿真脚本，需要从某个消息或方法调用中读取特定的数值字段。我想了解如何使用符号访问路径来提取一个64位的原始数值，并了解在读取失败时如何结合错误查询函数来判断具体原因。,CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetValueInt64.md,True,查询具体的函数/方法,False,,"['CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueInt64.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueFloat.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueLong.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetValueLong.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueQWord.md']","['CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueInt64.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueFloat.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueLong.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetValueLong.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueQWord.md']",miss,0,99.0,same_parent_candidates,CAPLFunctions,CAPLFunctions/IP/SOMEIPIL/Functions,CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueInt64.md,True,True
195,complex_task_en,I am developing simulation scripts involving Ethernet services and need to read specific numeric fields from a message or method call. I want to understand how to use symbolic access paths to extract a 64-bit raw value and how to combine it with error query functions to determine the cause in case of failure.,CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetValueInt64.md,True,查询具体的函数/方法,False,,"['CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueInt64.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueLong.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueQWord.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueFloat.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetValueLong.md']","['CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueInt64.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueLong.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueQWord.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueFloat.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetValueLong.md']",miss,0,99.0,same_parent_candidates,CAPLFunctions,CAPLFunctions/IP/SOMEIPIL/Functions,CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueInt64.md,True,True
199,simple_task_en,I want to query how to access raw byte or word data in the Ethernet protocol payload by specifying an offset.,CAPLFunctions/IP/Selectors/CAPLfunctionProtocolByte.md,True,查询选择器,False,,"['CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthGetThisValue8.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolByteOffset.md', 'CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthGetThisValue64.md', 'CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthGetThisValue16.md', 'CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthGetThisValue32.md']","['CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthGetThisValue8.md', 'CAPLFunctions/IP/Selectors/CAPLfunctionProtocolByteOffset.md', 'CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthGetThisValue64.md', 'CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthGetThisValue16.md', 'CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthGetThisValue32.md']",miss,0,99.0,same_parent_candidates,CAPLFunctions,CAPLFunctions/IP/Selectors,CAPLFunctions/Obsolete/EthernetIL/CAPLfunctionEthGetThisValue8.md,True,True
201,complex_task_zh,我正在处理SOME/IP方法调用，需要从请求消息中提取特定的参数值。我想了解如何使用符号路径来获取一个32位的原始数值，并了解在读取报错时如何查询具体的错误原因。,CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthGetValueDWord.md,True,查询具体的函数/方法,False,,"['CANoeCANalyzer/Ethernet/ILSomeIP/ILSomeIPUseValueAccessAPI.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetData.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSyntaxDatabaseAccessPath.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetValueLong.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetValueDWord.md']","['CANoeCANalyzer/Ethernet/ILSomeIP/ILSomeIPUseValueAccessAPI.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetData.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpSyntaxDatabaseAccessPath.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetValueLong.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpGetValueDWord.md']",miss,0,99.0,same_top_module_candidates,CAPLFunctions,CAPLFunctions/IP/AUTOSARethIL/Functions,CANoeCANalyzer/Ethernet/ILSomeIP/ILSomeIPUseValueAccessAPI.md,False,True
