case_idx,query_field,query,target_path,target_in_index,category,hit_top5,rank,result_paths
552,complex_task_en,"I am writing diagnostic test automation scripts. The current task is: after receiving a diagnostic response from the ECU, I need to obtain its corresponding numeric value (double) or symbolic string from the response object based on the parameter name (e.g., 'diagnosticSessionType'). Which general parameter acquisition function should I consult?",CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetParameter.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetParameter.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetRespParameter.md', 'CAPLFunctions/SmartCharging/Functions/CAPLfunctionSCC_GetServiceParameterNumericalValue.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetComplexRespParameter.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetParameterName.md']"
553,simple_task_zh,我想在测量停止前执行一些清理动作，因此需要延迟（推迟）测量的正式停止时间。,CAPLFunctions/Other/Functions/CAPLfunctionDeferStop.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Other/Functions/CAPLfunctionDeferStop.md', 'CANoeCANalyzer/General/HELP_STARTDELAY.md', 'COMInterface/Properties/COMPropertyAnimationDelay.md', 'CAPLFunctions/Other/Functions/CAPLfunctionCompleteStop.md', 'CANoeCANalyzer/FunctionBlocks/Trigger/TriggerTypeStop.md']"
553,complex_task_zh,我正在处理测量结束时的关机逻辑。目前的任务是：当用户点击停止按钮时，我需要在测量正式关闭前完成ECU的重置过程（由于需要约1秒钟）。我该如何在on preStop handler中调用功能来延迟停止时间，并设置最大等待时间？,CAPLFunctions/Other/Functions/CAPLfunctionDeferStop.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Other/Functions/CAPLfunctionDeferStop.md', 'CAPLFunctions/Other/Functions/CAPLfunctionCompleteStop.md', 'CANoeCANalyzer/FunctionBlocks/Trigger/TriggerTypeStop.md', 'CAPLFunctions/Other/Functions/CAPLfunctionStop.md', 'COMInterface/Properties/COMPropertyDisconnectOnMeasurementStop.md']"
553,simple_task_en,"I want to perform some cleanup actions before the measurement stops, so I need to delay (defer) the formal measurement stop time.",CAPLFunctions/Other/Functions/CAPLfunctionDeferStop.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Other/Functions/CAPLfunctionDeferStop.md', 'CAPLFunctions/Other/Functions/CAPLfunctionCompleteStop.md', 'CANoeCANalyzer/FunctionBlocks/Trigger/TriggerTypeStop.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForMeasurementEnd.md', 'CLibraryAPI/Functions/CAPLfunctioncclSetMeasurementStopHandler.md']"
553,complex_task_en,"I am processing the shutdown logic at the end of the measurement. The current task is: when the user clicks the stop button, I need to complete the ECU reset process (requires about 1 second) before the measurement formally shuts down. How can I call a feature in the on preStop handler to defer the stop time and set a maximum wait time?",CAPLFunctions/Other/Functions/CAPLfunctionDeferStop.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Other/Functions/CAPLfunctionDeferStop.md', 'CAPLFunctions/Other/Functions/CAPLfunctionCompleteStop.md', 'CANoeCANalyzer/FunctionBlocks/Trigger/TriggerTypeStop.md', 'CLibraryAPI/Functions/CAPLfunctioncclSetMeasurementStopHandler.md', 'CAPLFunctions/Other/Functions/CAPLfunctionStop.md']"
554,simple_task_zh,我需要为Consumed Service Instance创建一个方法调用（Method Call）句柄，以便后续调用函数并处理响应。,CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateMethodCall.md,True,查询具体的函数/方法,True,5.0,"['CAPLFunctions/CommunicationObjects/Objects/CAPLfunctionConsumedMethodRef.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCallMethod.md', 'CAPLFunctions/CommunicationObjects/Functions/CAPLfunctionLookupConsumedMethod.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateConsumedServiceInstance.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateMethodCall.md']"
554,complex_task_zh,我正在开发SOME/IP客户端仿真。目前的任务是：针对已创建的服务实例，我需要初始化一个方法调用句柄，指定方法ID，并挂载一个回调函数用于异步处理ECU返回的Response消息。我该调用哪个SOME/IP IL函数来创建这个句柄？,CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateMethodCall.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateMethodCall.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCallMethod.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionOnSomeIpMethodResponse.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddMethod.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionOnSomeIpMethodRequest.md']"
554,simple_task_en,I need to create a method call handle for a Consumed Service Instance to call functions and handle responses subsequently.,CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateMethodCall.md,True,查询具体的函数/方法,False,,"['CAPLFunctions/CommunicationObjects/Objects/CAPLfunctionConsumedMethodRef.md', 'CAPLFunctions/IP/AUTOSARethIL/Functions/CAPLfunctionAREthCreateConsumedServiceInstance.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateConsumedServiceInstance.md', 'CAPLFunctions/CommunicationObjects/Functions/CAPLfunctionLookupConsumedMethod.md', 'CAPLFunctions/CommunicationObjects/Objects/CAPLfunctionConsumedServiceRef.md']"
554,complex_task_en,"I am developing a SOME/IP client simulation. The current task is: for the created service instance, I need to initialize a method call handle, specify the method ID, and attach a callback function for asynchronously processing the Response message returned by the ECU. Which SOME/IP IL function should I call to create this handle?",CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateMethodCall.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCreateMethodCall.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpCallMethod.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionOnSomeIpMethodResponse.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionOnSomeIpMethodRequest.md', 'CAPLFunctions/IP/SOMEIPIL/Functions/CAPLfunctionSomeIpAddMethod.md']"
555,simple_task_zh,我需要获取触发了测试等待指令的LIN同步错误（Sync Error）的详细数据。,CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinSyncErrorData.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinSyncErrorData.md', 'CAPLFunctions/LIN/EventProcedures/CAPLfunctionOnLINSyncError.md', 'CAPLFunctions/LIN/Selectors/CAPLfunctionLINSyncError.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForLinSyncError.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinTransmErrData.md']"
555,complex_task_zh,我正在进行LIN总线故障测试。目前的任务是：在一个等待同步错误的指令返回成功（1）后，我需要提取该错误事件的具体参数，如Break长度和Delimiter长度。我该使用哪个提取函数？如果是在Joined Event模式下又该如何传参？,CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinSyncErrorData.md,True,查询具体的函数/方法,False,,"['CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinTransmErrData.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionLINGetSyncBreakLength.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinReceiveErrData.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionLINGetSyncDelLength.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinEtfSingleResponseData.md']"
555,simple_task_en,I need to get the detailed data of the LIN sync error that triggered the test wait instruction.,CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinSyncErrorData.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinSyncErrorData.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinTransmErrData.md', 'CAPLFunctions/LIN/EventProcedures/CAPLfunctionOnLINSyncError.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinCsErrData.md', 'CAPLFunctions/LIN/Selectors/CAPLfunctionLINSyncError.md']"
555,complex_task_en,"I am performing LIN bus fault testing. The current task is: after an instruction waiting for a sync error returns success (1), I need to extract the specific parameters of the error event, such as Break length and Delimiter length. Which extraction function should I use? How should parameters be passed if in Joined Event mode?",CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinSyncErrorData.md,True,查询具体的函数/方法,True,3.0,"['CAPLFunctions/Obsolete/Functions/CAPLfunctionLINGetSyncBreakLength.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinTransmErrData.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinSyncErrorData.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionLINGetSyncDelLength.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitLinReceiveErrData.md']"
556,simple_task_zh,我想在测试报告中标识一个测试步骤的开始，并提供描述和编号。,CAPLFunctions/Test/Functions/CAPLfunctionTestStepBegin.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestStepBegin.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestStep.md', 'CAPLFunctions/Test/Functions/CAPLfunctionsTFSExampleTestCaseTitleTestCaseDescriptionTestStep.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestCaseDescription.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGroupBegin.md']"
556,complex_task_zh,我正在构建结构化的测试用例。目前的任务是：我想在代码逻辑中显式标记一个新的测试步骤（Test Step）的起始，并为其分配一个编号（如“3.1”）和一段描述文字。该步骤后续会根据逻辑结果被判断为Pass或Fail。请问对应的引入指令是什么？,CAPLFunctions/Test/Functions/CAPLfunctionTestStepBegin.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestStepBegin.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestStep.md', 'CAPLFunctions/Test/Functions/CAPLfunctionsTFSExampleTestCaseTitleTestCaseDescriptionTestStep.md', 'CANoeCANalyzer/Test/TestModules/XML/StructuringElements/SETestCase.md', 'Shared/CAPL/General/KeywordsTest.md']"
556,simple_task_en,I want to identify the beginning of a test step in the test report and provide a description and identifier.,CAPLFunctions/Test/Functions/CAPLfunctionTestStepBegin.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestStepBegin.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestStep.md', 'Shared/CAPL/General/KeywordsTest.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestCaseDescription.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGroupBegin.md']"
556,complex_task_en,"I am building structured test cases. The current task is: I want to explicitly mark the beginning of a new test step in the code logic and assign an identifier (e.g., '3.1') and a descriptive text. The step will subsequently be judged as Pass or Fail based on the logical result. What is the corresponding introduction instruction?",CAPLFunctions/Test/Functions/CAPLfunctionTestStepBegin.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestStepBegin.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestStep.md', 'CANoeCANalyzer/Test/TestModules/XML/StructuringElements/SETestCase.md', 'CAPLFunctions/Test/Functions/CAPLfunctionsTFSExampleTestCaseTitleTestCaseDescriptionTestStep.md', 'Shared/CAPL/General/KeywordsTest.md']"
557,simple_task_zh,我想获取当前时刻的仿真时间（以纳秒为单位）。,CAPLFunctions/Other/Functions/CAPLfunctionTimeNowNS.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Other/Functions/CAPLfunctionTimeNowNS.md', 'CAPLFunctions/Other/Functions/CAPLfunctionTimeNow.md', 'CAPLFunctions/Other/Functions/CAPLfunctionTimeNowFloat.md', 'CAPLFunctions/IP/AVBIL/Functions/CAPLfunctionPtpTimeFromSimulationTime.md', 'CAPLFunctions/Other/Functions/CAPLfunctionGetSteadyClockCurrentTimeNS.md']"
557,complex_task_zh,我正在计算两个总线事件之间的时间差，需要极高的精度。目前的任务是：我需要读取当前这一刻的系统仿真时间。请问哪个函数可以返回纳秒级（ns）精度的时间戳？,CAPLFunctions/Other/Functions/CAPLfunctionTimeNowNS.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Other/Functions/CAPLfunctionTimeNowNS.md', 'CAPLFunctions/Other/Functions/CAPLfunctionGetSteadyClockCurrentTimeNS.md', 'CAPLFunctions/Other/Functions/CAPLfunctionTimeNow.md', 'CAPLFunctions/IP/AVBIL/Functions/CAPLfunctionPtpTimeFromSimulationTime.md', 'CAPLFunctions/Other/Functions/CAPLfunctionTimeNowFloat.md']"
557,simple_task_en,I want to get the simulation time of the current moment (in nanoseconds).,CAPLFunctions/Other/Functions/CAPLfunctionTimeNowNS.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Other/Functions/CAPLfunctionTimeNowNS.md', 'CAPLFunctions/Other/Functions/CAPLfunctionTimeNow.md', 'CAPLFunctions/Other/Functions/CAPLfunctionTimeNowFloat.md', 'CAPLFunctions/Other/Functions/CAPLfunctionGetSteadyClockCurrentTimeNS.md', 'CAPLFunctions/IP/AVBIL/Functions/CAPLfunctionPtpTimeFromSimulationTime.md']"
557,complex_task_en,I am calculating the time difference between two bus events and need very high precision. The current task is: I need to read the system simulation time at this current moment. Which function can return a timestamp with nanosecond (ns) precision?,CAPLFunctions/Other/Functions/CAPLfunctionTimeNowNS.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Other/Functions/CAPLfunctionTimeNowNS.md', 'CAPLFunctions/IP/AVBIL/Functions/CAPLfunctionPtpTimeFromSimulationTime.md', 'CAPLFunctions/Other/Functions/CAPLfunctionGetSteadyClockCurrentTimeNS.md', 'CANoeCANalyzer/VTSystem/VTSystemTimestamps.md', 'CAPLFunctions/Other/Functions/CAPLfunctionTimeNow.md']"
558,simple_task_zh,我想在程序运行期间动态定义一个浮点型数组格式的系统变量。,CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysDefineVariableFloatArray.md,True,查询具体的函数/方法,True,4.0,"['CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysSetVariableFloatArray.md', 'CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysGetVariableFloatArray.md', 'CLibraryAPI/Functions/CAPLfunctioncclSysVarGetFloatArray.md', 'CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysDefineVariableFloatArray.md', 'CLibraryAPI/Functions/CAPLfunctioncclSysVarSetFloatArray.md']"
558,complex_task_zh,我正在开发一个需要动态管理参数的仿真系统。目前的任务是：我需要在一个已存在的命名空间下，通过脚本动态创建一个新的浮点数数组变量，并指定其初始值数组、数组大小以及可选的取值范围（最大/最小值）。请问该使用哪个定义函数？,CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysDefineVariableFloatArray.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysDefineVariableFloatArray.md', 'CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysSetVariableFloatArray.md', 'CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysGetVariableFloatArray.md', 'CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysDefineVariableIntArray.md', 'CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysDefineVariableFloat.md']"
558,simple_task_en,I want to dynamically define a system variable in float array format during program execution.,CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysDefineVariableFloatArray.md,True,查询具体的函数/方法,True,4.0,"['CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysSetVariableFloatArray.md', 'CLibraryAPI/Functions/CAPLfunctioncclSysVarSetFloatArray.md', 'CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysGetVariableFloatArray.md', 'CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysDefineVariableFloatArray.md', 'CLibraryAPI/Functions/CAPLfunctioncclSysVarGetFloatArray.md']"
558,complex_task_en,"I am developing a simulation system that needs to manage parameters dynamically. The current task is: I need to dynamically create a new float array variable under an existing namespace via script and specify its initial value array, array size, and optional range (max/min values). Which definition function should I use?",CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysDefineVariableFloatArray.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysDefineVariableFloatArray.md', 'CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysSetVariableFloatArray.md', 'CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysGetVariableFloatArray.md', 'CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysDefineVariableFloat.md', 'CAPLFunctions/SystemVariables/Functions/CAPLfunctionSysDefineVariableIntArray.md']"
559,simple_task_zh,我想根据ECU标识符或当前目标断开诊断通道连接。,CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagDisconnectChannel.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagDisconnectChannel.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagSetCurrentECU.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagDisconnectRequest.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagUnmarkECU.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetTarget.md']"
559,complex_task_zh,我正在测试诊断通信的连接/断开恢复能力。目前的任务是：在某个测试步骤完成后，我需要主动切断与指定设备（如“DUT”）的诊断物理通道。请问该查阅哪个断开连接的指令？,CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagDisconnectChannel.md,True,查询具体的函数/方法,True,2.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagDisconnectRequest.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagDisconnectChannel.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionCANdelaLibCloseChannel.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagCloseChannel.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagClosedChannelInd.md']"
559,simple_task_en,I want to disconnect a diagnostic channel based on an ECU identifier or current target.,CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagDisconnectChannel.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagDisconnectChannel.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagDisconnectRequest.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagCloseChannel.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagClosedChannelInd.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagConnectChannel.md']"
559,complex_task_en,"I am testing the connection/disconnection recovery capability of diagnostic communication. The current task is: after a test step is completed, I need to actively cut off the diagnostic physical channel with a specified device (e.g., 'DUT'). Which disconnection instruction should I consult?",CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagDisconnectChannel.md,True,查询具体的函数/方法,True,2.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagDisconnectRequest.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagDisconnectChannel.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionCANdelaLibCloseChannel.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagCloseChannel.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagClosedChannelInd.md']"
560,simple_task_zh,我想获取触发了等待确认的K-Line总线字节的值及其结束时间戳。,CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitEventKLineByte.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitEventKLineByte.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitEventKLineFrame.md', 'CANoeCANalyzer/Windows/Trace/Columns/TraceColumnsKLine.md', 'CAPLFunctions/KLine/Functions/CAPLfunctionKLineDataCon.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagKLineByteReceived.md']"
560,complex_task_zh,我正在测试K-Line协议报文的传输。目前的任务是：在一个等待K-Line字节传输成功的指令返回后，我需要提取该字节的具体数值（Byte）以及它传输结束时的精确时间戳。我该调用哪个查询函数？,CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitEventKLineByte.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitEventKLineByte.md', 'CAPLFunctions/KLine/Functions/CAPLfunctionKLineDataCon.md', 'CAPLFunctions/KLine/Functions/CAPLfunctionKLineDataInd.md', 'CAPLFunctions/KLine/CAPLfunctionsKLineOverview.md', 'CAPLFunctions/KLine/Functions/CAPLfunctionKLineByteTransmissionCon.md']"
560,simple_task_en,I want to get the value and end timestamp of a K-Line bus byte that triggered wait confirmation.,CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitEventKLineByte.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitEventKLineByte.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitEventKLineFrame.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagKLineByteReceived.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionLINGetByteEndTime.md', 'CAPLFunctions/Test/Functions/CAPLfunctionTestWaitForDiagKLineByteTransmitted.md']"
560,complex_task_en,"I am testing the transmission of K-Line protocol messages. The current task is: after an instruction waiting for the successful transmission of a K-Line byte returns, I need to extract the specific value (Byte) of that byte and its exact timestamp at the end of transmission. Which query function should I call?",CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitEventKLineByte.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Test/Functions/CAPLfunctionTestGetWaitEventKLineByte.md', 'CAPLFunctions/KLine/Functions/CAPLfunctionKLineByteTransmissionCon.md', 'CAPLFunctions/KLine/Functions/CAPLfunctionKLineDataCon.md', 'CAPLFunctions/KLine/Functions/CAPLfunctionKLineDataInd.md', 'CANoeCANalyzer/Windows/Trace/Columns/TraceColumnsKLine.md']"
561,simple_task_zh,我想为诊断请求设置自定义的等待超时时间（P2超时）。,CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetTimeout.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetTimeout.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetP2Timeouts.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetP2ExtendedDiagSetP2Extended.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetP2Timeout.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetP6ExtendedDiagGetSetP6Timeout.md']"
561,complex_task_zh,我正在处理一个响应较慢的ECU。目前的任务是：我需要将诊断请求的默认等待时间（1000ms）修改为200ms。此外，我还希望挂载一个超时处理回调函数。请问该查阅哪个设置函数？,CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetTimeout.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetTimeout.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDoIPGetSetDiagnosticMessageTimeout.md', 'CAPLFunctions/Obsolete/Functions/CAPLfunctionDiagSetRequestInterval.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetP6ExtendedDiagGetSetP6Timeout.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetP2Timeouts.md']"
561,simple_task_en,I want to set a custom wait timeout (P2 timeout) for diagnostic requests.,CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetTimeout.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetTimeout.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetP2Timeouts.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetP2ExtendedDiagSetP2Extended.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDoIPGetSetDiagnosticMessageTimeout.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetP2Timeout.md']"
561,complex_task_en,"I am dealing with a slow-responding ECU. The current task is: I need to change the default wait time for diagnostic requests (1000ms) to 200ms. Additionally, I want to attach a timeout handling callback function. Which setting function should I consult?",CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetTimeout.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetTimeout.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDoIPGetSetDiagnosticMessageTimeout.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagSetP2Timeouts.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetP6ExtendedDiagGetSetP6Timeout.md', 'CAPLFunctions/Diagnostics/Functions/CAPLfunctionDiagGetP2Timeout.md']"
562,simple_task_zh,我需要从收到的以太网报文中提取VLAN标签的TPID和TCI值。,CAPLFunctions/IP/Methods/CAPLfunctionGetVlan.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/Methods/CAPLfunctionGetVlan.md', 'CAPLFunctions/IP/Methods/CAPLfunctionGetVlanId.md', 'CAPLFunctions/IP/Methods/CAPLfunctionHasVlan.md', 'CAPLFunctions/IP/Methods/CAPLfunctionSetVlan.md', 'CAPLFunctions/IP/Objects/CAPLfunctionEthernetPacket.md']"
562,complex_task_zh,我正在分析以太网流量。目前的任务是：当捕捉到一个带有VLAN标记的报文时，我需要获取其TPID和TCI信息。如果是双层VLAN（Double-tagged），我还需要知道如何通过索引访问内层或外层标签。请问对应的方法语法是什么？,CAPLFunctions/IP/Methods/CAPLfunctionGetVlan.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/Methods/CAPLfunctionGetVlan.md', 'CAPLFunctions/IP/Methods/CAPLfunctionGetVlanId.md', 'CAPLFunctions/IP/Methods/CAPLfunctionSetVlan.md', 'CAPLFunctions/IP/Methods/CAPLfunctionHasVlan.md', 'CAPLFunctions/IP/Methods/CAPLfunctionGetVlanPriority.md']"
562,simple_task_en,I need to extract the TPID and TCI values of the VLAN tag from the received Ethernet packet.,CAPLFunctions/IP/Methods/CAPLfunctionGetVlan.md,True,查询具体的函数/方法,True,1.0,"['CAPLFunctions/IP/Methods/CAPLfunctionGetVlan.md', 'CAPLFunctions/IP/Methods/CAPLfunctionGetVlanId.md', 'CAPLFunctions/IP/Methods/CAPLfunctionHasVlan.md', 'CAPLFunctions/IP/Methods/CAPLfunctionSetVlan.md', 'CAPLFunctions/IP/Methods/CAPLfunctionRemoveVlan.md']"
